X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB;;;;;;;;;;
1747693,5426137,671046,,573200,0,,0,1,,Null,2008,OHIRO ROAD,BROOKLYN ROAD,,Non-Injury Crash,No,2007,,East,,0,,Hill Road,,,,,,Bright sun,2159300,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,47,Wellington City,Give way,,,,,1,0,Urban,0,,,Fine,Null;;;;;;;;;;
1440337,5004189,671047,,601030,0,,0,1,,Null,2005,SH 1S,THAMES ST,,Non-Injury Crash,Yes,2005,,South,,0,,Flat,,,,,,Overcast,2841500,0,0,0,3,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,1,,68,Waitaki District,Stop,,,,,0,0,Urban,1,,,Fine,Null;;;;;;;;;;
1934059,5619917,671048,,546400,0,,0,0,,Null,2017,CARNEGIE ROAD,SH 50,,Non-Injury Crash,Yes,2017,,South,,0,,Flat,,,,,,Overcast,1427500,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,31,Napier City,Traffic Signals,,,,,1,0,Urban,1,,,Fine,Null;;;;;;;;;;
1758134,5434653,671049,,570100,0,,0,2,,North,2008,CUBA ST,HIGH ST,,Minor Crash,No,2007,,South,,0,,Flat,,,,,,Overcast,2030500,1,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,46,Lower Hutt City,Nil,,,,,0,0,Urban,1,,,Fine,Null;;;;;;;;;;
1623697,6114741,671050,,500301,0,,0,2,,North,2002,COMMERCE ST,TE REINGA ST,,Non-Injury Crash,No,2001,,North,,0,,Flat,,,,,,Overcast,13500,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,1,Far North District,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1772549,5893246,671051,,521301,0,,0,1,,Null,2019,SH 1N,SERVICE CENTRE ON SBD,,Non-Injury Crash,Yes,2018,,South,,0,,Flat,,,,,,Overcast,808608,0,0,0,3,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,0,,100,,Null,0,0,,76,Auckland,Nil,,,,,1,0,Open,0,,,Fine,Null;;;;;;;;;;
1746064.1739,5917948.4666,671052,,512500,0,,0,2,,South,2020,EDMONTON RD,CENTRAL PARK DRIVE,,Minor Crash,No,2019,,East,,0,,Flat,,,,,,Bright sun,257100,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1689619.7554,5675858.4267,671053,,551400,0,0,0,0,0,Null,2019,BREAKWATER ROAD,PIONEER ROAD,,Minor Crash,Yes,2019,0,South,0,0,0,Flat,0,,0,,0,Bright sun,1586300,1,0,1,2,0,0,0,0,0,,0,0,Taranaki Region,Nil,2-way,Sealed,1,0,0,0,50,0,None,0,0,30,33,New Plymouth District,Give way,1,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1821225,5842312,671054,85,534500,0,0,0,0,1,South,2011,MORRINSVILLE TAHUNA ROAD,PAEROA TAHUNA ROAD,,Minor Crash,No,2011,0,North,0,0,0,Flat,0,,0,,0,Overcast,1093000,2,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,1,0,,15,Matamata-Piako District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null;;;;;;;;;;
1753584,5918300,671055,,515003,0,,0,2,,East,2017,SH 16,ST LUKES ON WBD,,Non-Injury Crash,Yes,2017,,West,,0,,Flat,,,,,,Dark,390502,0,0,0,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,80,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null;;;;;;;;;;
1763646,5917621,671056,,516302,0,,0,1,,Null,2018,ST JOHNS ROAD,TRUMAN ST,,Non-Injury Crash,No,2017,,East,,0,,Flat,,,,,,Bright sun,462601,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Mist or Fog,Null;;;;;;;;;;
1763182,5908120,671057,,524402,0,,0,2,,Null,2005,MASSEY ROAD,MIAMI ST,,Non-Injury Crash,No,2005,,North,,0,,Flat,,,,,,Overcast,750000,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null;;;;;;;;;;
1767776,5904283,671058,,524602,0,,0,1,,Null,2006,REDOUBT ROAD,GREAT SOUTH ROAD S,,Non-Injury Crash,No,2006,,West,,0,,Flat,,,,,,Bright sun,780501,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,1,0,Urban,0,,,Light rain,Null;;;;;;;;;;
1870163,5815744,671059,,536630,0,0,0,1,0,South,2015,OMANAWA ROAD,SH 29,,Non-Injury Crash,No,2015,0,South,0,0,1,Flat,0,,0,,0,Overcast,1191600,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,22,Western Bay of Plenty District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1570241,5176787,671060,,595400,0,0,0,1,0,South,2003,KANTARA LANE,SOMERFIELD ST,,Non-Injury Crash,No,2002,0,South,0,0,1,Flat,0,Labour Weekend,0,,0,Dark,2647200,0,0,0,1,0,0,0,0,0,,0,0,Canterbury Region,Nil,1-way,Sealed,0,0,0,0,50,0,On,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1821074,5528922,671061,,562800,0,0,0,1,0,Null,2017,COOK ST,CHURCH ST,,Non-Injury Crash,No,2017,0,South,0,0,0,Flat,0,,0,,0,Dark,1828600,0,0,0,1,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Nil,1-way,Sealed,0,0,0,0,50,0,On,0,0,,40,Palmerston North City,Give way,0,0,0,1,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1749158,5426648,671062,,573101,0,,0,1,,Null,2007,CAMBRIDGE TERRACE,FIFESHIRE AVENUE,,Minor Crash,No,2006,,West,,0,,Flat,,,,,,Bright sun,2136900,1,0,0,3,,,0,,,1,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,1,,47,Wellington City,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
2035920.7088,5709221.9495,671063,,544300,0,,1,0,,North,2020,STANLEY ROAD,SCHOOL ROAD,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,1367000,0,0,0,2,,,0,,,,,,Gisborne Region,Nil,2-way,Sealed,,1,0,,50,,Off,0,0,,28,Gisborne District,Nil,,,,,0,0,Urban,1,,,Fine,Null;;;;;;;;;;
1895399,5782065,671064,,538820,0,0,0,0,0,North,2010,SH 30,LAKE ROTOKAWAU ROAD,,Non-Injury Crash,Yes,2009,0,East,0,0,1,Flat,0,,0,,0,Twilight,1251604,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,24,Rotorua District,Unknown,0,0,0,0,0,0,Open,1,0,0,Mist or Fog,Frost;;;;;;;;;;
1766087,5907673,671065,,522301,0,,0,1,,Null,2003,SH 1N,OTARA ON NBD,,Non-Injury Crash,Yes,2003,,North,,0,,Flat,,,,,,Overcast,666700,0,0,0,4,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Fine,Null;;;;;;;;;;
1499357,5139667,671066,,597812,0,0,0,1,0,North,2004,Z CPK SQUASH CLUB,HARRISON ST,,Non-Injury Crash,No,2004,0,South,0,0,1,Flat,0,,0,,0,Dark,2735800,0,0,0,0,0,0,0,0,0,,0,0,Canterbury Region,Nil,Off road,Unsealed,0,0,0,0,50,0,None,0,0,,63,Ashburton District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1569297,5180982,671067,,591600,0,,0,2,,East,2017,HARPER AVENUE,HELMORES LANE,,Minor Crash,No,2016,,East,,0,,Flat,,,,,,Overcast,2678400,1,0,0,2,,,0,,,,,,Canterbury Region,Nil,1-way,Sealed,,0,0,,50,,Off,1,0,,60,Christchurch City,Unknown,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1883816,5775069,671068,,540200,0,,0,2,,East,2006,LAKE ROAD,BENNETTS ROAD,,Non-Injury Crash,No,2006,,East,,0,,Flat,,,,,,Bright sun,1223302,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,24,Rotorua District,Unknown,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1406445,4917421,671069,,603100,0,,0,1,,North,2009,GEORGE ST,HANOVER ST,,Non-Injury Crash,No,2008,,North,,0,,Flat,,,,,,Overcast,2902300,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,71,Dunedin City,Unknown,,,,,0,0,Urban,0,,,Heavy rain,Null;;;;;;;;;;
1974893,5784033,671070,35,542906,0,0,0,1,0,North,2011,SH 2,WOODLANDS ROAD,,Non-Injury Crash,Yes,2010,0,South,0,0,0,Flat,1,,0,,0,Overcast,1337401,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,27,Opotiki District,Unknown,1,0,0,0,0,0,Urban,0,0,0,Light rain,Null;;;;;;;;;;
1765499,5901805,671071,,524604,0,,0,2,,South,2006,ROSCOMMON ROAD,BOLDERWOOD PLACE,,Non-Injury Crash,No,2006,,South,,0,,Flat,,,,,,Overcast,781302,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1856193,5854838,671072,,534200,0,0,0,1,1,East,2014,WAIHI BEACH ROAD,TRIG ROAD SOUTH,,Minor Crash,No,2013,0,West,0,0,0,Flat,0,,0,,0,Dark,1083504,1,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,12,Hauraki District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1763855,5913405,671073,,520402,0,0,0,1,0,South,2011,LYNTON ROAD,ROSLYN ROAD W,,Non-Injury Crash,No,2010,0,East,0,0,0,Flat,0,,0,,0,Dark,640400,0,0,0,3,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null;;;;;;;;;;
1880955,5774015,671074,,539320,0,0,0,1,0,North,2011,GOLDIE ST,BLOMFIELD ST,,Non-Injury Crash,No,2010,0,North,0,0,0,Flat,0,,0,,0,Dark,1230719,0,0,0,2,0,0,0,0,1,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,24,Rotorua District,Nil,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null;;;;;;;;;;
1816675,5528540,671075,,561811,0,,0,3,,Null,2018,NO 1 LINE LONGBURN,LONGBURN RONGOTEA ROAD,,Minor Crash,No,2017,,North,,0,,Flat,,,,,,Bright sun,1794601,1,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,40,Palmerston North City,Stop,,,,,0,0,Open,0,,,Fine,Null;;;;;;;;;;
1758805,5919408,671076,,515902,0,,0,2,,West,2007,BIRDWOOD CRESCENT,PARNELL ROAD,,Non-Injury Crash,No,2006,,West,,0,,Flat,,,,,,Bright sun,452000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1761324,5914873,671077,,520201,0,,0,2,,East,2004,MAIN HIGHWAY,LADIES MILE,,Non-Injury Crash,No,2004,,East,,0,,Flat,,,,,,Overcast,611200,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1796392,5820315,671078,,528403,0,,0,1,,Null,2007,TE RAPA ROAD,CHURCH ROAD,,Non-Injury Crash,No,2007,,North,,0,,Flat,,,,,,Bright sun,907500,0,0,1,4,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,80,,Off,0,0,,16,Hamilton City,Give way,,,,,0,0,Open,0,,,Fine,Null;;;;;;;;;;
1691820,5674733,671079,,551700,0,,0,2,,North,2002,DARTMOOR AVENUE,TUKAPA ST,,Non-Injury Crash,No,2001,,South,,0,,Flat,,,,,,Bright sun,1575200,0,0,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,33,New Plymouth District,Nil,,,,,0,0,Urban,0,,,Fine,Frost;;;;;;;;;;
1405791,4916842,671080,,603000,1,,0,0,,East,2007,RATTRAY ST,BROWN ST,,Minor Crash,No,2007,,East,,0,,Hill Road,,,,,,Bright sun,2899000,1,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,71,Dunedin City,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1816882,5803603,671081,,527503,0,,0,1,,Null,2017,HAMILTON ROAD,VICTORIA ST WEST,,Minor Crash,No,2016,,South,,0,,Flat,,,,,,Bright sun,962602,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,17,Waipa District,Give way,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1756914,5919169,671082,,514200,0,,0,1,,North,2012,UPPER QUEEN ST,IAN MCKINNON DRIVE,,Non-Injury Crash,No,2012,,South,,0,,Hill Road,,,,,,Dark,412900,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null;;;;;;;;;;
1768939,5577554,671083,,555700,0,0,0,2,1,North,2016,KARAKA ST,KAREWA ST,,Non-Injury Crash,No,2016,0,South,0,0,0,Flat,0,,0,,0,Dark,1712100,0,0,0,3,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,37,Whanganui District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1759474,5916409,671084,,516002,0,,0,2,,South,2008,SH 1N,OMAHU OBR,,Non-Injury Crash,Yes,2008,,North,,0,,Flat,,,,,,Dark,492000,0,0,0,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null;;;;;;;;;;
1816262,5803307,671085,,527502,0,,0,1,,Null,2012,HALL ST,QUEEN ST,,Minor Crash,No,2011,,North,,0,,Hill Road,,,,,,Dark,964200,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,1,0,,17,Waipa District,Stop,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1793164,5496850,671086,,564012,0,0,0,1,0,East,2013,KIMBERLEY ROAD,SH 57,,Non-Injury Crash,No,2012,0,East,0,0,0,Flat,0,Christmas New Year,0,,0,Overcast,1859005,0,0,0,2,0,0,0,0,0,,0,1,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,42,Horowhenua District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1759891,5908764,671087,,524403,0,,0,2,,Null,2011,WALMSLEY ROAD,WALMSLEY OFF SBD,,Minor Crash,No,2011,,East,,0,,Hill Road,,,,,,Bright sun,729800,1,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1749790,5913388,671088,,511303,0,,1,1,,Null,2009,RANKIN AVENUE,MARGAN AVENUE,,Non-Injury Crash,No,2008,,South,,0,,Flat,,,,,,Overcast,265001,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Light rain,Null;;;;;;;;;;
1762405,5918917,671089,,516400,1,,0,1,,Null,2011,COATES AVENUE,KEPA ROAD,,Serious Crash,No,2011,,East,,0,,Flat,,,,,,Bright sun,497800,0,0,0,1,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1748866.1054,5428392.5116,671090,,573000,0,0,0,1,0,Null,2020,FEATHERSTON STREET,WARING TAYLOR STREET,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Bright sun,2125100,0,1,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,1-way,Sealed,0,0,0,0,50,0,Off,0,0,,47,Wellington City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1757481,5926208,671091,,507900,0,,0,2,,Null,2015,ESMONDE ROAD,FRED THOMAS DRIVE,,Non-Injury Crash,No,2014,,West,,0,,Flat,,,,,,Bright sun,304000,0,0,0,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1577052,5391431,671092,,581841,0,0,0,1,0,East,2007,SH 6,HOPE SDL,,Non-Injury Crash,Yes,2006,0,North,0,0,0,Hill Road,0,,0,,0,Overcast,2375400,0,0,0,3,0,0,0,1,0,,0,0,Tasman Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,51,Tasman District,Nil,0,1,0,1,0,0,Open,0,0,0,Heavy rain,Null;;;;;;;;;;
1411956,4916699,671093,,604810,0,,0,1,,West,2010,PORTOBELLO ROAD,ST RONANS ROAD,,Non-Injury Crash,No,2010,,West,,0,,Flat,,,,,,Dark,2940800,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,70,,None,0,0,,71,Dunedin City,Unknown,,,,,0,0,Urban,0,,,Light rain,Null;;;;;;;;;;
1749893.7866,5914646.4015,671094,,511303,0,,0,2,,Null,2019,RATA STREET,BINSTED ROAD,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,266502,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1719494,6045534,671095,,503100,0,,0,2,,Null,2006,WALTON ST,CLYDE ST,,Non-Injury Crash,No,2005,,West,,0,,Flat,,,,,,Bright sun,100300,0,0,0,4,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,2,Whangarei District,Give way,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
"2041917.837,5706673.9667,671096,,543903,0,1,0,0,0,Null,2019,""SH 35, GISBORNE"",,,Non-Injury Crash,Yes,2018,0,East,0,0,0,Flat,0,,0,,0,Dark,1359001,0,0,0,2,0,0,0,0,0,,0,0,Gisborne Region,Bridge,2-way,Sealed,0,0,0,0,100,0,None,0,0,,28,Gisborne District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null";;;;;;;;;;
1893212,5812855,671097,,538502,0,0,0,2,0,South,2000,PALMER PLACE,COMMERCE LANE,,Non-Injury Crash,No,2000,0,East,0,0,0,Flat,0,,0,,0,Dark,1215500,0,0,0,1,0,0,0,0,1,,0,0,Bay of Plenty Region,Nil,1-way,Sealed,0,0,0,0,50,0,On,0,0,,22,Western Bay of Plenty District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1820883,5844125,671098,,534500,0,0,0,1,0,South,2009,MORRINSVILLE TAHUNA ROAD,PAEROA TAHUNA ROAD,,Non-Injury Crash,No,2008,0,South,0,0,0,Flat,0,,0,,0,Overcast,1093500,0,0,0,2,0,0,0,0,0,,0,1,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,15,Matamata-Piako District,Unknown,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null;;;;;;;;;;
1799875,5815461,671099,,528900,0,,0,2,,Null,2001,KING ST,DEVON ROAD,,Non-Injury Crash,No,2001,,West,,0,,Flat,,,,,,Bright sun,913200,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,16,Hamilton City,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1530191,5311813,671100,,584703,0,,0,1,,East,2011,SH 7,PALMER ROAD,,Non-Injury Crash,Yes,2010,,East,,0,,Hill Road,,,,,,Overcast,2398300,0,0,0,2,,,0,,,,,,West Coast Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,55,Buller District,Unknown,,,,,0,0,Open,0,,,Light rain,Null;;;;;;;;;;
1766538.4686,5913191.5334,671101,,522920,0,,0,0,,North,2019,TI RAKAU DR (WESTBOUND),AYLESBURY STREET,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,683900,0,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Light rain,Null;;;;;;;;;;
1755144,5917264,671102,,517701,0,,0,2,,South,2009,SANDRINGHAM ROAD,BURNLEY TERRACE,,Non-Injury Crash,No,2008,,North,,0,,Flat,,,,,,Bright sun,536700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1679184,5418724,671103,,580446,0,0,0,1,1,South,2005,SH 1S,PARA ROAD,,Serious Crash,Yes,2004,0,North,0,0,0,Flat,0,,0,,0,Bright sun,2279400,0,0,0,2,0,0,0,0,0,,0,0,Marlborough Region,Bridge,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,53,Marlborough District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1749323,5430160,671104,,572900,0,0,0,2,0,South,2005,HUTT ROAD,AOTEA QUAY,,Minor Crash,No,2004,0,South,0,0,0,Flat,0,,0,,0,Overcast,2118400,1,0,0,4,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,70,0,Null,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null;;;;;;;;;;
1563842.2651,5178985.8681,671105,,587702,0,0,0,2,0,Null,2020,HAYTON RD 1 NORTH PARKHOUSE RD,WASHBOURNES ROAD,,Minor Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Overcast,2480200,2,0,0,2,0,0,0,0,1,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null;;;;;;;;;;
1936476,5610651,671106,,545730,0,0,0,0,0,South,2008,TUCKER LANE,VALERIE ST,,Non-Injury Crash,No,2008,0,North,0,0,0,Flat,0,,0,,0,Dark,1405500,0,0,0,2,0,0,0,0,1,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,1,0,,30,Hastings District,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null;;;;;;;;;;
1884395,5826076,671107,,536831,0,0,0,1,0,West,2008,CONCORD AVENUE,PATERSON ST,,Non-Injury Crash,No,2008,0,West,0,0,0,Flat,0,,0,,0,Bright sun,1200500,0,0,0,2,0,0,0,0,1,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,23,Tauranga City,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null;;;;;;;;;;
1749354,5426341,671108,,573400,0,,0,1,,East,2009,ELLICE ST,BROUGHAM ST,,Minor Crash,No,2008,,West,,0,,Hill Road,,,,,,Overcast,2142800,1,0,0,2,,,0,,,1,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,47,Wellington City,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1759774,5436936,671109,,569301,0,,0,2,,South,2010,SH 2,MELLING LINK,,Non-Injury Crash,Yes,2010,,North,,0,,Flat,,,,,,Bright sun,1919900,0,0,0,6,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,46,Lower Hutt City,Nil,,,,,0,0,Open,0,,,Fine,Null;;;;;;;;;;
1759466,5431423,671110,,570300,0,0,0,1,0,South,2014,MARINE DRIVE,PORT ROAD,,Non-Injury Crash,No,2014,0,West,0,0,0,Flat,1,,0,,0,Dark,1981300,0,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,70,0,On,0,0,,46,Lower Hutt City,Unknown,1,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1406441.4958,4918091.7235,671111,,603602,0,0,0,1,0,North,2020,PARK STREET,KYBER PASS,,Non-Injury Crash,No,2020,0,East,0,0,0,Hill Road,0,,0,,0,Overcast,2864200,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,1,0,,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Heavy rain,Null;;;;;;;;;;
1754857,5933182,671112,,507300,0,,0,2,,Null,2007,ROSEDALE ROAD,EAST COAST ROAD,,Non-Injury Crash,No,2007,,East,,0,,Flat,,,,,,Overcast,155901,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
